,Headline,Language,embedded_text
1847,"
ഐപിഎല്‍ മത്സരങ്ങളുടെ സമയ ക്രമത്തില്‍ മാറ്റമുണ്ടാകില്ല; തെരഞ്ഞെടുപ്പ് ബാധിക്കില്ലെന്നും റിപ്പോര്‍ട്ട്
                                            
",Malayalam,-0.047986135
1848,ਵਧਾਈ ਉਹ ਜਿਵੇਂ ਲੰਮੀ ਨੀਂਦ ਚੋਂ ਜਾਗੀ            ਹੋਵੇ ਫਿਰ ਆਪਣਾ ਸਿਰ ਹਿਲਾਉਂਦਿਆਂ ਬੋਲੀ ਓਜੀਜੀਥੈਂਕ ਯੂ ਵੈਰੀ ਮੱਚ।,Punjabi,0.16577013
1849,ਸ੍ਰੀ ਗੁਰੂ ਗ੍ਰੰਥ ਸਾਹਿਬ ਜੀ ਦੇ ਸਰੂਪ ਘਟਣ ਦੇ ਮਾਮਲੇ ਚ ਸ਼੍ਰੋਮਣੀ ਕਮੇਟੀ ਦਾ ਵੱਡਾ ਫੈਸਲਾ,Punjabi,0.054720998
1850,"ഓണ്‍ലൈനില്‍നിന്നും ഓഫ്‌ലൈനിലേക്കും, സൂപ്പര്‍ മാര്‍ക്കറ്റ് ശൃംഖല ആരംഭിക്കാന്‍ ഒരുങ്ങി ആമസോണ്‍ !",Malayalam,-0.013624873
1851,ਆਹੋਪੁੱਤ ਮੈ ਤਾਂ ਕਿਹਾ ਸੀ ਵੇ ਕਾਕਾ ਕਾਹਤੋਂ ਆਪਣੀ ਜਵਾਂਨੀਆਂ ਗਾਲਦੇ                ਹੋ ਦਿਨ ਰਾਤ ਮਾਪਿਆਂ ਨੂੰ ਤੜਫਾਂਉਦੇਂ ਹੋ,Punjabi,0.1667647
1852,ਸਿੰਘੋ ਸੂਰਿਓ ਉਠੋ ਤੂਫਾਨ ਬਣਕੇ ਮੁਗਲ ਰਾਜ ਨੂੰ ਜੜੋਂ ਉਖਾੜ ਸੁਟੋ।,Punjabi,0.140074
1853,ਕਰੋਨਾ ਦੇ ਟਾਕਰੇ ਲਈ ਸਭ ਨੂੰ ਮਿਲ ਕੇ ਚੱਲਣ ਦੀ ਲੋੜ,Punjabi,0.07631207
1854,शाकिब और बांग्लादेश की हरकत शर्मनाक है: मैच में उन्हें टाइम आउट दिए जाने पर मैथ्यूज़,Hindi,0.24531168
1855,द.आफ्रिकेची डेमी ले नेल पीटर्स ठरली यंदाची मिस युनिव्हर्स,Marathi,0.114470035
1856,ਮਹਿਲਾ ਸਸ਼ਕਤੀਕਰਨ ਮੰਤਰੀ ਬਿੰਟਾਂਗ ਪੁਸ਼ਪਯੋਗਾ ਇਸ ਮੌਕੇ ਤੇ ਰਾਜਧਾਨੀ ਜਕਾਰਤਾ ਤੋਂ ਸੁੰਬਾ ਪਹੁੰਚੇ ਸਨ।,Punjabi,0.17212644
1857,ఉగ్రవాదులను రెచ్చగొడుతున్న పాక్‌ నేతలు,Telugu,0.1348357
1858,दिवंगत अंतरिक्षयात्री कल्पना चावला के पिता का हुआ निधन,Hindi,-0.011653407
1859,"આ ઓફરને એપ્લાય કરો અને રૂ.1,099માં ખરીદો Redmi Note 5 Pro",Gujarati,-0.06888874
1860,ਦੇਸ਼ ਵੰਡ ਦੇ ਦਰਦ ਦਾ ਗਵਾਹ ਪਰਿਵਾਰ ਤੋਂ ਵਿੱਛੜਿਆ ਮਾਨਾ ਜੋ ਬਣ ਚੁੱਕਿਆ ਗੁਰਮਹਿੰਦਰ ਸਿੰਘ,Punjabi,0.19880715
1861,ਢਾਕਾ ਤੋਂ ਰੋਮ ਪਹੁੰਚੇ ਜਹਾਜ਼ ਦੇ ਯਾਤਰੀਆਂ ਵਿਚੋਂ ਕੋਰੋਨਾ ਪੀੜਤ,Punjabi,0.0033058273
1862,ऑक्सीजन के नए प्रकार की हुई खोज,Hindi,0.051007252
1863,घर बैठे परीक्षा देकर इस साल ग्रेजुएट हो जाएंगे लाखों छात्र,Hindi,0.12305661
1864,"கவுரவ தோற்றம் மாதிரியான ஒரு கதாபாத்திரம்தான் என்றாலும் சுனைனா அதை நிறைவாகச் செய்திருக்கிறார். விக்ராந்த் கதாபாத்திரம் செயற்கையாகவும், மிகை உணர்ச்சி கொண்டதாகவும் உள்ளது. இயல்பான அப்பாவாக வேல ராமமூர்த்தி ஈர்க்கிறார்.",Tamil,0.13176458
1865,"અર્જુન કપૂરની દાદીએ શોધી કાઢી પૌત્ર માટે 'આદર્શ દુલ્હન', વાંચો કઇ છે હિરોઇન",Gujarati,0.106874034
1866,"Whatsappનું નવું ફિચર, જાણો કેવી રીતે બનાવી શકો છો પોતાનું સ્ટીકર",Gujarati,0.13675234
1867,"இங்கே, கார்த்திகை மாத திங்கட்கிழமைகளில், சங்காபிஷேகம் விமரிசையாக நடைபெறுவது வழக்கம். இந்த கார்த்திகை மாதத்தின் அனைத்து திங்கட்கிழமைகளிலும் சங்காபிஷேகம் விமரிசையாக நடந்தேறியது.",Tamil,0.10600169
1868,ദിലീഷ് പോത്തനും ശ്യം പുഷ്കരനും ഒന്നിക്കുന്നു,Malayalam,0.05203082
1869,ਆਸ ਹੈ ਕਿ ਇਸ ਨਾਲ ਅਸਲ ਲਾਗ ਨਾਲ ਲੜਨ ਲਈ ਸਰੀਰ ਦੀ ਆਪਣੀ ਰੋਗ ਪ੍ਰਤੀਰੋਧਕ ਪ੍ਰਣਾਲੀ ਹੀ ਮਜ਼ਬੂਤ ਹੋਵੇਗੀ।,Punjabi,0.07074326
1870,नासा द्वारा शेयर की गई तस्वीर में प्लूटो पर दिखाई दिए पहाड़,Hindi,0.35376105
1871,ਭਾਈਚਾਰੇ ਤੋਂ ਇਹੀ ਉਮੀਦ ਰੱਖਦੀ ਹੈ। ਖ਼ਾਲਸਾ ਏਡ ਸੰਸਥਾ ਦਾ ਵੀ ਇਸ ਉਪਲਬਧੀ ਵਿੱਚ,Punjabi,0.20707917
1872,ਤੇ ਨਾਲ ਹੀ ਉਹਦਾ ਆਪਣਾ ਨਾਂ ਚਮਕਿਆ  ਗੀਤਾ ਗੀਤਾ ਸ਼੍ਰੀਵਾਸਤਵ,Punjabi,0.06421183
1873,कौन-कौनसे देश सूर्य के अध्ययन के लिए अपना स्पेस मिशन भेज चुके हैं?,Hindi,0.031128975
1874,നേട്ടത്തോടെ ആരംഭിച്ച്‌ ഓഹരി വിപണി,Malayalam,0.05782261
1875,'फाउदा' फेम इज़रायली अभिनेता लियोर राज़ ने शेयर किया हमास के रॉकेट हमले का वीडियो,Hindi,0.15012231
1876,ਸਾਰੇ ਬਦਲ ਇੰਨੇ ਮੱਠੇ ਨਹੀਂ ਹਨ। ਕੁਝ ਤੇਜ਼ ਵੀ ਹਨ।ਕੋਰੋਨਾਵਾਇਰਸ ਨੂੰ ਕੁਝ ਮਿੰਟਾਂ ਵਿੱਚ ਵੀ ਖ਼ਤਮ ਕੀਤਾ ਜਾ ਸਕਦਾ ਹੈ।,Punjabi,0.18709667
1877,ഇന്ത്യന്‍ വെല്‍സ് ടെന്നീസില്‍ പ്രജ്‌നേഷിന്റെ കുതിപ്പ് അവസാനിച്ചു,Malayalam,0.054301675
1878,"પાણીમાં આગ લગાડી રહી છે કેટરિના કૈફ, બિકિનીમાં જોવા મળ્યો હોટ લુક",Gujarati,0.16069159
1879,"ડાન્સ કરતાં-કરતાં અચાનક જ પડી ગઇ સપના ચૌધરી, વીડિયો વાયરલ",Gujarati,0.28726622
1880,क्यों भारतीय आईटी कंपनियों ने हायरिंग में कटौती शुरू कर दी है?,Hindi,0.20559588
1881,ਮਰੀਜ਼ ਨੂੰ ਵੱਧ ਤੋਂ ਵੱਧ ਤਰਲ ਪਦਾਰਥ ਪੀਣੇ ਚਾਹੀਦੇ ਹਨ ਅਤੇ ਨਾਲ ਹੀ ਵਧੇਰੇ ਆਰਾਮ ਕਰਨਾ ਚਾਹੀਦਾ ਹੈ।,Punjabi,0.09441696
1882,સાઉદી જનારા હવે નહીં લાવી શકે આ કિંમતી સામાન!,Gujarati,0.05206293
1883,వారెవ్వా..రిలయన్స్‌,Telugu,0.01064951
1884,ਚੇਅਰਮੈਨ ਕਮਲਜੀਤ ਸਿੰਘ ਬੈਨੀਪਾਲ ਵੱਲੋਂ ਨਵੇਂ ਪੂਰ ਨੂੰ ਜੁੜਨ ਦੀ ਅਪੀਲ,Punjabi,0.002221203
1885,"नरेंद्र मोदी का शपथ ग्रहण समारोह आज, विपक्षी नेताओं का इसमें शामिल होने को लेकर क्या है रुख़",Hindi,0.014845833
1886,"કંગનાના નિશાના પર આવી આલિયા ભટ્ટ, આ વાત કહી મચાવી સનસનાટી",Gujarati,0.10332516
1887,'फुल टाइम चिल्ड्रन' बनने के लिए युवाओं को चीन में उनके माता-पिता दे रहे पैसे,Hindi,0.050042666
1888,ਕੋਰੋਨਾ ਵਾਇਰਸ  ਸ਼੍ਰੋਮਣੀ ਕਮੇਟੀ ਸਰਬੱਤ ਦੇ ਭਲੇ ਲਈ ਗੁਰਦੁਆਰਿਆਂ ਚ ਕਰਵਾਏਗੀ ਸ੍ਰੀ ਅਖੰਡ ਪਾਠ ਸਾਹਿਬ,Punjabi,-0.054567125
1889,"धोनीला बदलावी लागणार आपली बॅट, पण का ?",Marathi,0.044317387
1890,फ़्रांस का फ़लस्तीन को लेकर क्या हो सकता है रुख़ और भारत से कैसे होंगे रिश्ते,Hindi,0.20098054
1891,डीजीसीए ने एअर इंडिया के उड़ान सुरक्षा प्रमुख को एक माह के लिए किया निलंबित,Hindi,0.23527384
1892,"અલ્હાબાદ: બેંક ઓફ બરોડાની શાખામાં મારામારી, જુઓ વીડિયો",Gujarati,0.03426005
1893,ਵੇਲੇ ਦੀ ਗੱਲ  ਕਾਨੂੰਨ ਦੀ ਦੇਸ਼ ਵਿੱਚ ਹੋ ਰਹੀ ਦੁਰਵਰਤੋਂ,Punjabi,0.20390081
1894,दीपिका-रणवीरच्या रिसेप्शनचा सोहळा रंगणार 'या' हाॅटेलमध्ये,Marathi,0.13233896
1895,"યુઝર્સ ઘરે બેઠા અપડેટ કરી શકે છે વોટર આઇડી કાર્ડની ડિટેલ્સ, જાણો આ ટિપ્સ",Gujarati,0.055591654
1896,"""ఫ్లెక్సీలు, బ్యానర్లను నిషేధించాలి""",Telugu,-0.26057646
1897,കായികപരിശീലന ഉപകരണങ്ങള്‍ കേരളത്തില്‍ നിര്‍മ്മിക്കും: മന്ത്രി ഇ. പി. ജയരാജന്‍,Malayalam,-0.18541974
1898,ਜਦੋਂ ਸੂਬੇ ਵਿੱਚ ਕੋਰੋਨਾਵਾਇਰਸ ਨੇ ਦਸਤਕ ਦਿੱਤੀ ਤਾਂ ਇਸ ਨਾਲ ਲੜਾਈ ਲਈ ਪੂਰੀ ਤਰ੍ਹਾਂ ਤਿਆਰ ਸੀ।,Punjabi,0.33974287
1899,ટીવીની આ હોટ એકટ્રેસના બિકીની અવતારે ઇન્ટરનેટ પર લગાવી આગ,Gujarati,-0.19438349
1900,"मुरादाबाद ट्रेनों में लूटपाट: अचानक चार लोग तलवारें और तमंचे लेकर बोगी में चढ़े, जमकर मचाया तांडव, खौफनाक था नजारा - अमर उजाला",Hindi,0.1830059
1901,ਕੈਪਟਨ ਫਿਰ ਭੁੱਲੇ ਮੋਬਾਈਲ ਦੇਣ ਦਾ ਵਾਅਦਾ ਵਿਦਿਆਰਥੀ ਸਾਲਾਂ ਤੋਂ ਕਰ ਰਹੇ ਉਡੀਕ,Punjabi,0.27925292
1902,కన్న కొడుకును కడతేర్చిన తండ్రి,Telugu,0.050038815
1903,"'द वैक्सीन...' में वैज्ञानिकों की मेहनत दिखाई गई, निर्माताओं को बधाई देता हूं: पीएम मोदी",Hindi,0.18810003
1904,"அனைத்து விரத நாட்களிலும் இந்தத் திருப்பாவைப் பாடலைப் பாடுங்கள். நற்காரியங்களில் ஈடுபட்டு, தெய்வ பூஜைகளைச் சரிவர செய்து, சுவைக்காக உண்ணாமல், இறைச் சிந்தனையுடன் வாழ்ந்தால், இறைவன் பரிபூரணமாக நம்மை ஆசீர்வதிப்பான். அவனின் அருளைப் பெறுவோம். ஆனந்தமாய் வாழ்வோம்!",Tamil,0.10450016
1905,"റണ്ണറെ വെച്ചത് മറന്നു, ബാറ്റ്‌സ്മാന്‍ ഓടി, റണ്ണര്‍ തിരിച്ചോടി, ആകെ ഗജപൊക; കോമഡിയായി ഒരു റണ്ണൗട്ട്",Malayalam,0.11233614
1906,ਸੁਸ਼ਾਂਤ ਦੀ ਬੇਵਕਤੀ ਮੌਤ ਤੋਂ ਦੁਖੀ ਮਿਥੁਨ ਨੇ ਜਨਮਦਿਨ ਦੇ ਜਸ਼ਨ ਨਾ ਮਨਾਏ,Punjabi,0.034844223
1907,वाघोबा तुम्ही सापडणार!,Marathi,0.15035757
1908,'हे' आहेत रणवीर-दीपिकाच्या लग्नाचे अधिकृत फोटो,Marathi,0.1594804
1909,"मैं ट्रांसजेंडर हूं, पापा को मत बताना: अपनी आंटी को भेजे मेसेज में मस्क की बेटी ",Hindi,0.15975845
1910,आणखी काही दिवस मुंबईकरांना करावा लागेल 'ऑक्टोबर हिट'चा सामना,Marathi,0.14979447
1911,ਸਭ ਤੋਂ ਜ਼ਰੂਰੀ ਗੱਲ ਹੈ ਕਿ ਆਪਣੇ ਫੋਨ ਚ ਐਪਸ ਘੱਟ ਰੱਖੋ। ਸਿਰਫ਼ ਜ਼ਰੂਰੀ ਐਪਲੀਕੇਸ਼ਨਜ਼ ਆਪਣੇ ਫੋਨ ਚ ਰੱਖੋ।,Punjabi,0.1781658
1912,"நரேந்திர மோடியின் இரண்டு கணக்குகள், அமிதாப் பச்சன், ஏ.ஆர்.ரஹ்மான், தனுஷ், அனிருத், அவர் மகள்கள் செளந்தர்யா மற்றும் ஐஸ்வர்யா ஆகியோரைத் தவிர மற்ற எல்லாமே செய்தி நிறுவனங்களைத்தான் அவர் பின்தொடர்கிறார்.",Tamil,0.05678804
1913,ਕਾਰਗਿਲ ਯੁੱਧ ਦੀਵੀਂ ਵਰ੍ਹੇਗੰਢ ਤੇ ਵਿਸ਼ੇਸ਼ ਕਾਰਗਿਲ ਯੁੱਧ ਚ ਕੈਪਟਨ ਵਿਕਰਮ ਬੱਤਰਾ ਦੀ ਸ਼ਹਾਦਤ ਦੇਸ਼ ਲਈ ਗੌਰਵਕੈਪਟਨ ਰਘੂਨਾਥ ਸਿੰਘ,Punjabi,0.019956209
1914,टीम इंडियाचा नवा लूक,Marathi,0.3431428
1915,हाल भारत के मुख्य न्यायाधीश किसान आंदोलन ले टिप्पण प्रदर्शन शामिल महिल बुज़ुर्ग घर चल चाह ,Hindi,0.12373619
